"id","nLL","kernel","acq","R2","kError","lambda","beta","tau","epsilon","age_years","experiment","age_months","condition","agegroup"
19,577.378969964011,"BMT","GM",0.305848519432786,4.27957098982202,NA,NA,0.0395682170010852,NA,11,"Adolescent",132,"Smooth","[11,14)"
20,356.320389422572,"BMT","GM",0.571615284343693,2.31432831994238,NA,NA,0.0585528707574613,NA,10,"Adolescent",120,"Smooth","[9,11)"
21,831.776793925799,"BMT","GM",-2.13102726354109e-07,54.5981499898227,NA,NA,54.5981499530857,NA,11,"Adolescent",132,"Smooth","[11,14)"
22,444.00451114084,"BMT","GM",0.466197411370651,0.745006485177193,NA,NA,0.0570900667508053,NA,11,"Adolescent",132,"Smooth","[11,14)"
23,831.776847942421,"BMT","GM",-2.7804398694542e-07,54.5981500119658,NA,NA,54.5981499914173,NA,11,"Adolescent",132,"Smooth","[11,14)"
24,359.925782422851,"BMT","GM",0.567280715508727,12.1340332460233,NA,NA,0.00673794699914553,NA,11,"Adolescent",132,"Smooth","[11,14)"
25,831.776883841809,"BMT","GM",-3.21203877717835e-07,54.5981500258441,NA,NA,54.5981499815503,NA,11,"Adolescent",132,"Smooth","[11,14)"
26,395.624747291935,"BMT","GM",0.524361782524147,5.49731774086667,NA,NA,0.032516545386679,NA,11,"Adolescent",132,"Smooth","[11,14)"
27,831.77695057789,"BMT","GM",-4.01437055375098e-07,54.5981500175861,NA,NA,54.5981499657284,NA,11,"Adolescent",132,"Smooth","[11,14)"
28,827.216241126434,"BMT","GM",0.00548269265340395,9.61119705730783,NA,NA,0.0565331514963852,NA,11,"Adolescent",132,"Smooth","[11,14)"
29,839.950157124937,"BMT","GM",-0.00982660523171019,29.9384041449075,NA,NA,6.83066444712355,NA,11,"Adolescent",132,"Smooth","[11,14)"
30,763.128554546551,"BMT","GM",0.0825318489957735,4.28261145488763,NA,NA,0.0748779250132359,NA,12,"Adolescent",144,"Smooth","[11,14)"
31,831.776861550005,"BMT","GM",-2.94403648570807e-07,54.5981499761475,NA,NA,54.5981499756676,NA,10,"Adolescent",120,"Smooth","[9,11)"
32,599.045417200549,"BMT","GM",0.279800122781257,5.29324108178056,NA,NA,0.0417970082989106,NA,11,"Adolescent",132,"Smooth","[11,14)"
33,723.545404545845,"BMT","GM",0.130120527503092,0.0067379470066762,NA,NA,0.165602754001397,NA,11,"Adolescent",132,"Smooth","[11,14)"
34,764.126156490478,"BMT","GM",0.0813324861813698,8.36967117836306,NA,NA,0.0293779718495048,NA,11,"Adolescent",132,"Smooth","[11,14)"
36,504.133241247379,"BMT","GM",0.393907894087606,13.1035466248495,NA,NA,0.00673794699916615,NA,10,"Adolescent",120,"Smooth","[9,11)"
37,826.12122386608,"BMT","GM",0.00679917262940477,14.7864933521968,NA,NA,0.0226022073664024,NA,11,"Adolescent",132,"Smooth","[11,14)"
38,525.097104050076,"BMT","GM",0.368704176668165,6.37031811041131,NA,NA,0.034995898255682,NA,10,"Adolescent",120,"Smooth","[9,11)"
39,645.094150422202,"BMT","GM",0.224438223566175,1.78929729454677,NA,NA,0.102336587266486,NA,10,"Adolescent",120,"Smooth","[9,11)"
40,831.776916770746,"BMT","GM",-3.60792556053369e-07,54.5981500042953,NA,NA,54.5981499580087,NA,12,"Adolescent",144,"Smooth","[11,14)"
41,739.977072200546,"BMT","GM",0.110365622970615,18.2999066662091,NA,NA,0.00673794700015198,NA,11,"Adolescent",132,"Smooth","[11,14)"
42,474.731294259372,"BMT","GM",0.429256263347671,5.89500462897228,NA,NA,0.0324366260009544,NA,10,"Adolescent",120,"Smooth","[9,11)"
43,354.301413629426,"BMT","GM",0.574042589647398,13.0611021479726,NA,NA,0.0067379469998647,NA,10,"Adolescent",120,"Smooth","[9,11)"
44,317.321398722532,"BMT","GM",0.618501659745877,2.13665992036015,NA,NA,0.0539766313698603,NA,10,"Adolescent",120,"Smooth","[9,11)"
45,368.252542518858,"BMT","GM",0.557269902594409,5.4708096828993,NA,NA,0.0271001644937426,NA,10,"Adolescent",120,"Smooth","[9,11)"
46,648.398037425566,"BMT","GM",0.220466139069999,4.19880651404708,NA,NA,0.0603504983702819,NA,10,"Adolescent",120,"Smooth","[9,11)"
47,446.635327217884,"BMT","GM",0.463034523614116,3.83706563795201,NA,NA,0.0464083561725921,NA,12,"Adolescent",144,"Smooth","[11,14)"
48,363.897696390483,"BMT","GM",0.562505498355444,2.86921340922846,NA,NA,0.0394116416671362,NA,10,"Adolescent",120,"Smooth","[9,11)"
49,831.776962009377,"BMT","GM",-4.1518051330236e-07,54.5981499653965,NA,NA,54.5981499424659,NA,10,"Adolescent",120,"Smooth","[9,11)"
50,564.944608411914,"BMT","GM",0.320797679222645,0.51683979589063,NA,NA,0.080847794591789,NA,10,"Adolescent",120,"Smooth","[9,11)"
51,831.776974553288,"BMT","GM",-4.30261378525643e-07,54.5981500119833,NA,NA,54.5981500070193,NA,16,"Adolescent",192,"Smooth","[14,18)"
52,831.777020860481,"BMT","GM",-4.85934009919475e-07,54.5981499937269,NA,NA,54.5981499569671,NA,17,"Adolescent",204,"Smooth","[14,18)"
53,787.587849660097,"BMT","GM",0.0531257625258135,5.79107189115,NA,NA,0.0618505499150085,NA,14,"Adolescent",168,"Smooth","[14,18)"
54,803.725019733268,"BMT","GM",0.033724916493692,18.1020470047364,NA,NA,0.00742164863463781,NA,17,"Adolescent",204,"Smooth","[14,18)"
55,793.934520356877,"BMT","GM",0.0454955039088135,8.71729910006083,NA,NA,0.0393339864771219,NA,13,"Adolescent",156,"Smooth","[11,14)"
56,671.55335085142,"BMT","GM",0.192627759195241,2.86602434443949,NA,NA,0.0799535958911527,NA,16,"Adolescent",192,"Smooth","[14,18)"
57,806.840885389034,"BMT","GM",0.0299788798856502,5.65674732513438,NA,NA,0.0683039031576425,NA,13,"Adolescent",156,"Smooth","[11,14)"
58,831.776906172006,"BMT","GM",-3.48050264831201e-07,54.598149973867,NA,NA,54.598149968621,NA,17,"Adolescent",204,"Smooth","[14,18)"
59,120.499055602851,"BMT","GM",0.855130508374969,8.54512140290498,NA,NA,0.00673794700083361,NA,13,"Adolescent",156,"Smooth","[11,14)"
60,488.640310721144,"BMT","GM",0.412534205786803,14.1958775810756,NA,NA,0.00673794699916333,NA,13,"Adolescent",156,"Smooth","[11,14)"
61,375.522616526911,"BMT","GM",0.548529486162481,3.47446831000793,NA,NA,0.0464979546587377,NA,16,"Adolescent",192,"Smooth","[14,18)"
62,831.776700500264,"BMT","GM",-1.00782262979493e-07,54.5981499865831,NA,NA,54.5981499138643,NA,13,"Adolescent",156,"Smooth","[11,14)"
63,297.129222209436,"BMT","GM",0.64277762051271,2.02493696858237,NA,NA,0.0576090182190435,NA,17,"Adolescent",204,"Smooth","[14,18)"
64,784.574239683825,"BMT","GM",0.0567488626657641,18.4252063991642,NA,NA,0.00673794700087924,NA,14,"Adolescent",168,"Smooth","[14,18)"
65,357.127577166645,"BMT","GM",0.570644846214159,5.15005829990956,NA,NA,0.0349339914102636,NA,17,"Adolescent",204,"Smooth","[14,18)"
66,831.776992420158,"BMT","GM",-4.51741749118995e-07,54.5981500099739,NA,NA,54.5981500080534,NA,15,"Adolescent",180,"Smooth","[14,18)"
67,797.413484857641,"BMT","GM",0.0413129332149127,9.52308574883408,NA,NA,0.0284255644381364,NA,15,"Adolescent",180,"Smooth","[14,18)"
68,431.91359615866,"BMT","GM",0.480733663941152,13.4637841572964,NA,NA,0.00796319750120802,NA,17,"Adolescent",204,"Smooth","[14,18)"
69,834.298071104331,"BMT","GM",-0.00303140817120506,31.0890475138483,NA,NA,13.688480252809,NA,14,"Adolescent",168,"Smooth","[14,18)"
70,831.776890749341,"BMT","GM",-3.29508429430803e-07,54.5981500091294,NA,NA,54.5981499233369,NA,14,"Adolescent",168,"Smooth","[14,18)"
71,648.929734398238,"BMT","GM",0.219826908581892,8.2862108807019,NA,NA,0.0286271773151681,NA,15,"Adolescent",180,"Smooth","[14,18)"
72,329.895437066686,"BMT","GM",0.603384574109996,3.06107676810123,NA,NA,0.0466650243575342,NA,15,"Adolescent",180,"Smooth","[14,18)"
73,574.275580399367,"BMT","GM",0.309579556711835,1.95293542197899,NA,NA,0.0919292761484109,NA,16,"Adolescent",192,"Smooth","[14,18)"
74,760.782499827539,"BMT","GM",0.0853523835864175,8.09193716110555,NA,NA,0.0352496764211221,NA,15,"Adolescent",180,"Smooth","[14,18)"
75,525.714344243508,"BMT","GM",0.367962102196415,13.1702886654945,NA,NA,0.0102262798208341,NA,14,"Adolescent",168,"Smooth","[14,18)"
76,270.285465884214,"BMT","GM",0.675050415620401,10.4563513067604,NA,NA,0.00673794699917179,NA,15,"Adolescent",180,"Smooth","[14,18)"
77,831.776924646631,"BMT","GM",-3.70261306281705e-07,54.5981500054258,NA,NA,54.5981500025052,NA,16,"Adolescent",192,"Smooth","[14,18)"
78,520.753443238119,"BMT","GM",0.373926324928761,2.84156662182127,NA,NA,0.0689188233633231,NA,17,"Adolescent",204,"Smooth","[14,18)"
79,432.128334150953,"BMT","GM",0.480475496077343,12.3127869335308,NA,NA,0.0067379470022579,NA,16,"Adolescent",192,"Smooth","[14,18)"
80,804.448297294278,"BMT","GM",0.0328553590349792,19.7643838061032,NA,NA,0.00673794699915869,NA,15,"Adolescent",180,"Smooth","[14,18)"
81,831.776882773592,"BMT","GM",-3.19919618130271e-07,54.598149978944,NA,NA,54.5981499645144,NA,16,"Adolescent",192,"Smooth","[14,18)"
82,154.89440427605,"BMT","GM",0.813778842574577,6.48143208467158,NA,NA,0.00673794699916423,NA,16,"Adolescent",192,"Smooth","[14,18)"
83,831.776833972192,"BMT","GM",-2.6124833674146e-07,54.5981499919654,NA,NA,54.5981498481351,NA,15,"Adolescent",180,"Smooth","[14,18)"
84,717.861541859735,"BMT","GM",0.136953927928379,13.5976126150481,NA,NA,0.0096347216494953,NA,14,"Adolescent",168,"Smooth","[14,18)"
85,408.756337190639,"BMT","GM",0.50857438283594,3.48105876512999,NA,NA,0.0541529497044511,NA,17,"Adolescent",204,"Smooth","[14,18)"
86,831.776913724809,"BMT","GM",-3.5713059087783e-07,54.5981500225194,NA,NA,54.5981499658941,NA,14,"Adolescent",168,"Smooth","[14,18)"
87,779.151092053126,"BMT","GM",0.0632688194931121,17.2195775668189,NA,NA,0.00673794701789614,NA,13,"Adolescent",156,"Smooth","[11,14)"
88,831.776909103015,"BMT","GM",-3.51574058310433e-07,54.5981500009323,NA,NA,54.5981499595291,NA,15,"Adolescent",180,"Smooth","[14,18)"
89,831.777000411129,"BMT","GM",-4.61348860891775e-07,54.5981500157523,NA,NA,54.5981500168662,NA,13,"Adolescent",156,"Smooth","[11,14)"
90,831.7769318526,"BMT","GM",-3.78924652766344e-07,54.5981499530604,NA,NA,54.5981499378598,NA,16,"Adolescent",192,"Smooth","[14,18)"
91,524.460492502528,"BMT","GM",0.369469540270349,14.8755475761016,NA,NA,0.00673794700397376,NA,13,"Adolescent",156,"Smooth","[11,14)"
92,508.047328058982,"BMT","GM",0.389202199393682,12.8433809860551,NA,NA,0.00888827370013513,NA,14,"Adolescent",168,"Smooth","[14,18)"
93,372.874339711894,"BMT","GM",0.551713366019086,2.21767258272139,NA,NA,0.0632728908835106,NA,15,"Adolescent",180,"Smooth","[14,18)"
94,500.068886540764,"BMT","GM",0.398794247737312,4.66438136414004,NA,NA,0.0470712308353914,NA,16,"Adolescent",192,"Smooth","[14,18)"
95,655.400343857316,"BMT","GM",0.212047645100107,6.3621774149187,NA,NA,0.0365532673420644,NA,14,"Adolescent",168,"Smooth","[14,18)"
96,831.776878215972,"BMT","GM",-3.14440238513569e-07,54.5981499925293,NA,NA,54.5981499945588,NA,15,"Adolescent",180,"Smooth","[14,18)"
97,486.588843408828,"BMT","GM",0.415000573885157,4.11500385600516,NA,NA,0.0483297473315909,NA,13,"Adolescent",156,"Smooth","[11,14)"
98,470.215110047917,"BMT","GM",0.434685827152343,4.03676553866907,NA,NA,0.0472219883224377,NA,16,"Adolescent",192,"Smooth","[14,18)"
99,428.386108151505,"BMT","GM",0.484974571820084,4.16635586160715,NA,NA,0.0447875454854552,NA,15,"Adolescent",180,"Smooth","[14,18)"
100,434.234330963908,"BMT","GM",0.477943570112194,4.4037027642755,NA,NA,0.0465828262743401,NA,15,"Adolescent",180,"Smooth","[14,18)"
101,831.776928842995,"BMT","GM",-3.75306367539352e-07,54.5981500109862,NA,NA,54.5981499504859,NA,20,"Adolescent",240,"Smooth","[18,25)"
102,834.495139686442,"BMT","GM",-0.00326833305964391,22.3148216996579,NA,NA,6.87227896308004,NA,19,"Adolescent",228,"Smooth","[18,25)"
103,453.356479515981,"BMT","GM",0.454954046039513,3.28763923499152,NA,NA,0.0593771210895072,NA,20,"Adolescent",240,"Smooth","[18,25)"
104,831.776932545293,"BMT","GM",-3.79757440160944e-07,54.5981500080904,NA,NA,54.5981499368885,NA,18,"Adolescent",216,"Smooth","[18,25)"
105,429.733192724646,"BMT","GM",0.483355044958976,13.7160188182349,NA,NA,0.00673794699917476,NA,19,"Adolescent",228,"Smooth","[18,25)"
106,640.404182182163,"BMT","GM",0.230076718501034,4.63891683046655,NA,NA,0.0499593220628234,NA,22,"Adolescent",264,"Smooth","[18,25)"
107,376.421894065416,"BMT","GM",0.547448333458161,5.80179545383947,NA,NA,0.0315842040830606,NA,23,"Adolescent",276,"Smooth","[18,25)"
108,503.379733440685,"BMT","GM",0.394813795734262,9.04043058722437,NA,NA,0.0198271913281822,NA,23,"Adolescent",276,"Smooth","[18,25)"
109,521.640621535065,"BMT","GM",0.372859718487604,2.85508433352864,NA,NA,0.0737111505084816,NA,24,"Adolescent",288,"Smooth","[18,25)"
110,377.039733306655,"BMT","GM",0.54670553878366,5.90704261790217,NA,NA,0.0328340220639658,NA,25,"Adolescent",300,"Smooth","[25,55]"
111,831.776741101254,"BMT","GM",-1.49594635345807e-07,54.5981499952432,NA,NA,54.598149943296,NA,25,"Adolescent",300,"Smooth","[25,55]"
112,831.776899788235,"BMT","GM",-3.40375402529958e-07,54.5981500003499,NA,NA,54.5981499028024,NA,24,"Adolescent",288,"Smooth","[18,25)"
113,499.702033664268,"BMT","GM",0.399235295092026,3.33533094136275,NA,NA,0.0595054468800277,NA,25,"Adolescent",300,"Smooth","[25,55]"
114,512.161778607088,"BMT","GM",0.384255618225569,14.3127806187371,NA,NA,0.00673794699919996,NA,25,"Adolescent",300,"Smooth","[25,55]"
115,316.524274464688,"BMT","GM",0.619459999090681,11.8615932911706,NA,NA,0.00673794699949758,NA,24,"Adolescent",288,"Smooth","[18,25)"
116,831.776921794672,"BMT","GM",-3.66832550557916e-07,54.5981500059344,NA,NA,54.5981499425538,NA,25,"Adolescent",300,"Smooth","[25,55]"
117,831.776943962667,"BMT","GM",-3.93483930771765e-07,54.598150004752,NA,NA,54.5981499533515,NA,22,"Adolescent",264,"Smooth","[18,25)"
118,831.776935974699,"BMT","GM",-3.83880429222216e-07,54.5981500019927,NA,NA,54.5981499940761,NA,21,"Adolescent",252,"Smooth","[18,25)"
119,606.230914943246,"BMT","GM",0.271161387814833,3.23858920482371,NA,NA,0.0640644162677012,NA,21,"Adolescent",252,"Smooth","[18,25)"
120,386.211510609906,"BMT","GM",0.535678807424045,3.12810901229486,NA,NA,0.0555842661644149,NA,22,"Adolescent",264,"Smooth","[18,25)"
121,667.233837919983,"BMT","GM",0.197820875766275,5.2440102637979,NA,NA,0.0509053892962717,NA,23,"Adolescent",276,"Smooth","[18,25)"
122,562.556623844739,"BMT","GM",0.323668623799965,3.87193270962693,NA,NA,0.0558091575175085,NA,21,"Adolescent",252,"Smooth","[18,25)"
123,509.392050535588,"BMT","GM",0.387585512353373,3.274458592379,NA,NA,0.0598308645380709,NA,21,"Adolescent",252,"Smooth","[18,25)"
124,577.615039142793,"BMT","GM",0.305564706238173,5.00403976890398,NA,NA,0.0543161165122438,NA,22,"Adolescent",264,"Smooth","[18,25)"
125,453.265268642568,"BMT","GM",0.455063703935137,6.53277083283966,NA,NA,0.0293396400685087,NA,22,"Adolescent",264,"Smooth","[18,25)"
126,499.66870874635,"BMT","GM",0.399275359836875,5.27202006079433,NA,NA,0.0395485765507681,NA,21,"Adolescent",252,"Smooth","[18,25)"
127,699.511173701351,"BMT","GM",0.159015582212202,0.161529592097918,NA,NA,0.141833174084145,NA,25,"Adolescent",300,"Smooth","[25,55]"
128,550.674572216597,"BMT","GM",0.337953771266221,6.46616055323031,NA,NA,0.0320685318693939,NA,22,"Adolescent",264,"Smooth","[18,25)"
129,374.096751219813,"BMT","GM",0.55024372683542,3.29695756059179,NA,NA,0.051912794821775,NA,25,"Adolescent",300,"Smooth","[25,55]"
130,550.298066262609,"BMT","GM",0.338406423993456,8.64661789129112,NA,NA,0.0188019881979457,NA,22,"Adolescent",264,"Smooth","[18,25)"
131,526.594368401127,"BMT","GM",0.366904096789698,2.58996274835976,NA,NA,0.0670925317942686,NA,22,"Adolescent",264,"Smooth","[18,25)"
132,758.199196632897,"BMT","GM",0.0884581491764356,7.85582444646339,NA,NA,0.0356617896912771,NA,24,"Adolescent",288,"Smooth","[18,25)"
133,633.268792118541,"BMT","GM",0.238655211717364,14.6470665354044,NA,NA,0.00673794699930717,NA,23,"Adolescent",276,"Smooth","[18,25)"
134,579.049464021187,"BMT","GM",0.303840174856018,4.23781773482567,NA,NA,0.0567515111464542,NA,22,"Adolescent",264,"Smooth","[18,25)"
135,831.776949363667,"BMT","GM",-3.99977260645556e-07,54.5981500051732,NA,NA,54.5981499257868,NA,20,"Adolescent",240,"Smooth","[18,25)"
136,788.763161353579,"BMT","GM",0.0517127488994086,8.40912203656946,NA,NA,0.0388888745073128,NA,23,"Adolescent",276,"Smooth","[18,25)"
137,704.680830532955,"BMT","GM",0.152800383650491,4.46559644525128,NA,NA,0.0561701201236532,NA,18,"Adolescent",216,"Smooth","[18,25)"
138,831.776974371369,"BMT","GM",-4.30042667032282e-07,54.5981499900591,NA,NA,54.5981499399866,NA,21,"Adolescent",252,"Smooth","[18,25)"
139,638.824923399171,"BMT","GM",0.231975375846454,6.77220133936484,NA,NA,0.0393952141408138,NA,25,"Adolescent",300,"Smooth","[25,55]"
140,645.392323822158,"BMT","GM",0.224079745828307,8.87274788582971,NA,NA,0.0212165567717653,NA,23,"Adolescent",276,"Smooth","[18,25)"
141,493.102445195972,"BMT","GM",0.407169623054624,11.3523169445196,NA,NA,0.015574904774523,NA,24,"Adolescent",288,"Smooth","[18,25)"
142,389.657566682462,"BMT","GM",0.531535800751959,2.90635111963561,NA,NA,0.055973447959027,NA,21,"Adolescent",252,"Smooth","[18,25)"
143,538.015193028453,"BMT","GM",0.353173457579111,6.579431530103,NA,NA,0.0323159978563429,NA,24,"Adolescent",288,"Smooth","[18,25)"
144,831.776943462572,"BMT","GM",-3.92882693711627e-07,54.5981499530212,NA,NA,54.5981499510453,NA,22,"Adolescent",264,"Smooth","[18,25)"
145,621.965396141789,"BMT","GM",0.252244672818084,9.03729216073683,NA,NA,0.0244503920844494,NA,23,"Adolescent",276,"Smooth","[18,25)"
146,542.22773123837,"BMT","GM",0.348108950924942,3.09174898756594,NA,NA,0.0664921295095308,NA,22,"Adolescent",264,"Smooth","[18,25)"
147,633.130104230953,"BMT","GM",0.238821948657076,15.7107947535248,NA,NA,0.00766109783806573,NA,22,"Adolescent",264,"Smooth","[18,25)"
148,831.776967156546,"BMT","GM",-4.21368675951328e-07,54.5981500128629,NA,NA,54.5981499718754,NA,22,"Adolescent",264,"Smooth","[18,25)"
149,805.406150056665,"BMT","GM",0.0317037845098143,0.00673794700116364,NA,NA,0.297731627520229,NA,25,"Adolescent",300,"Smooth","[25,55]"
150,533.994482115783,"BMT","GM",0.358007340657908,13.385543364227,NA,NA,0.00673794700065469,NA,23,"Adolescent",276,"Smooth","[18,25)"
151,831.776944996676,"BMT","GM",-3.94727063701694e-07,54.5981499848291,NA,NA,54.5981499585013,NA,14,"Adolescent",168,"Smooth","[14,18)"
1,831.787441633732,"BMT","GV",-1.30142655860865e-05,54.5981500052644,NA,NA,54.5981499637934,NA,11,"Adolescent",132,"Smooth","[11,14)"
2,831.777519615476,"BMT","GV",-1.08556014133399e-06,54.5981499950758,NA,NA,54.5981499822981,NA,10,"Adolescent",120,"Smooth","[9,11)"
3,831.78589571782,"BMT","GV",-1.11556945696645e-05,54.5981500072513,NA,NA,54.5981499861216,NA,12,"Adolescent",144,"Smooth","[11,14)"
4,837.193182428119,"BMT","GV",-0.00651204379591386,13.6545909353088,NA,NA,26.4018816939991,NA,10,"Adolescent",120,"Smooth","[9,11)"
5,794.261832771508,"BMT","GV",0.0451019939109714,4.86238223866874,NA,NA,0.173248165431887,NA,12,"Adolescent",144,"Smooth","[11,14)"
6,831.781576409694,"BMT","GV",-5.96282422504757e-06,54.5981500079529,NA,NA,54.5981499848535,NA,12,"Adolescent",144,"Smooth","[11,14)"
7,821.395990038327,"BMT","GV",0.0124800654713541,0.00673794699966188,NA,NA,1.62629969806351,NA,12,"Adolescent",144,"Smooth","[11,14)"
8,798.946183115789,"BMT","GV",0.0394702530680713,8.38164497991348,NA,NA,0.0692238461415381,NA,11,"Adolescent",132,"Smooth","[11,14)"
9,831.802025386192,"BMT","GV",-3.05475217123874e-05,54.5981500026823,NA,NA,54.5981499625628,NA,11,"Adolescent",132,"Smooth","[11,14)"
10,808.919368253964,"BMT","GV",0.0274800324508113,0.328723631550328,NA,NA,0.876153428510416,NA,10,"Adolescent",120,"Smooth","[9,11)"
11,824.362458457382,"BMT","GV",0.0089136410737507,0.00673794699914485,NA,NA,2.25243726495556,NA,10,"Adolescent",120,"Smooth","[9,11)"
12,817.154950621546,"BMT","GV",0.0175788375836914,24.5963600556938,NA,NA,0.00680307964158422,NA,11,"Adolescent",132,"Smooth","[11,14)"
13,831.791261840394,"BMT","GV",-1.7607093258043e-05,54.5981499957635,NA,NA,54.5981499714675,NA,11,"Adolescent",132,"Smooth","[11,14)"
14,831.783544220176,"BMT","GV",-8.32861624489034e-06,54.598149984606,NA,NA,54.598149943906,NA,12,"Adolescent",144,"Smooth","[11,14)"
15,831.786157132726,"BMT","GV",-1.14699795599194e-05,54.5981500042093,NA,NA,54.5981499108785,NA,12,"Adolescent",144,"Smooth","[11,14)"
16,831.779161893216,"BMT","GV",-3.05998176752809e-06,54.5981499918176,NA,NA,54.5981500047781,NA,12,"Adolescent",144,"Smooth","[11,14)"
17,831.780863914386,"BMT","GV",-5.10622968552532e-06,54.5981500003686,NA,NA,54.5981499700095,NA,12,"Adolescent",144,"Smooth","[11,14)"
18,831.829407194876,"BMT","GV",-6.34671880448412e-05,54.5981500114655,NA,NA,54.5981499734458,NA,11,"Adolescent",132,"Smooth","[11,14)"
